time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%),Elapsed_sec,Beta (deg)
2025-05-21 22:29:21.197,WT901BLE68(4F145CEDD531),0.348,0.929,0.061,16.663,-2.991,-0.854,85.96,-21.45,-102.97,-71.617,-44.425,5.217,-0.5710393195673757,-0.30247553036960556,0.5729394171263993,0.5041458849762797,26.7,13113,100,2.893,72.01964061207845
2025-05-21 22:29:21.267,WT901BLE68(4F145CEDD531),0.34,0.936,0.048,14.954,-1.404,-3.052,87.59,-21.24,-103.22,-71.617,-44.425,5.217,-0.5402819460600154,-0.31849883235760057,0.6160964288565167,0.47652817639536765,26.7,13113,100,2.893,69.94275807938618
2025-05-21 22:29:21.401,WT901BLE68(4F145CEDD531),0.346,0.952,0.035,9.338,-1.465,-2.197,88.66,-20.82,-103.25,-71.617,-44.425,5.217,-0.5402819460600154,-0.31849883235760057,0.6160964288565167,0.47652817639536765,26.7,13113,100,2.893,69.94275807938618
2025-05-21 22:29:21.469,WT901BLE68(4F145CEDD531),0.364,0.953,0.03,-4.211,3.54,0.427,88.91,-20.73,-103.19,-71.342,-46.392,10.308,-0.5402819460600154,-0.31849883235760057,0.6160964288565167,0.47652817639536765,26.7,13113,100,2.893,69.94275807938618
2025-05-21 22:29:21.601,WT901BLE68(4F145CEDD531),0.376,0.931,0.079,-0.488,10.132,2.808,88.1,-20.89,-102.4,-71.342,-46.392,10.308,-0.5402819460600154,-0.31849883235760057,0.6160964288565167,0.47652817639536765,26.7,13113,100,3.323,69.94275807938618
2025-05-21 22:29:21.671,WT901BLE68(4F145CEDD531),0.335,0.945,0.088,-12.39,13.184,3.235,87.07,-21.21,-101.28,-71.342,-46.392,10.308,-0.5505186909874447,-0.32604291461220514,0.6075526993928617,0.47064307725185534,26.7,13113,100,3.333,69.8559110480081
2025-05-21 22:29:21.791,WT901BLE68(4F145CEDD531),0.361,0.931,0.123,-4.272,8.057,2.93,85.55,-21.38,-100.06,-71.342,-46.392,10.308,-0.5505186909874447,-0.32604291461220514,0.6075526993928617,0.47064307725185534,26.7,13113,100,3.333,69.8559110480081
2025-05-21 22:29:21.875,WT901BLE68(4F145CEDD531),0.363,0.926,0.11,-3.357,3.601,-2.197,84.74,-21.35,-99.7,-70.875,-45.283,5.283,-0.5505186909874447,-0.32604291461220514,0.6075526993928617,0.47064307725185534,26.7,13113,100,3.333,69.8559110480081
2025-05-21 22:29:22.000,WT901BLE68(4F145CEDD531),0.397,0.938,0.104,0.671,2.441,-0.183,84.42,-21.04,-99.4,-70.875,-45.283,5.283,-0.5505186909874447,-0.32604291461220514,0.6075526993928617,0.47064307725185534,26.7,13113,100,3.333,69.8559110480081
2025-05-21 22:29:22.750,WT901BLE68(4F145CEDD531),0.378,0.932,0.116,-1.648,7.996,1.953,84.22,-21.15,-98.96,-70.875,-45.283,5.283,-0.5676069495202701,-0.3247911429351413,0.5893583654726036,0.47433087752605696,26.7,13113,100,3.333,70.18148998357364
2025-05-21 22:29:22.193,WT901BLE68(4F145CEDD531),0.377,0.94,0.128,-0.366,12.451,0.977,83.77,-21.23,-97.89,-70.875,-45.283,5.283,-0.5676069495202701,-0.3247911429351413,0.5893583654726036,0.47433087752605696,26.7,13113,100,3.333,70.18148998357364
2025-05-21 22:29:22.278,WT901BLE68(4F145CEDD531),0.381,0.949,0.143,-10.254,16.724,2.502,82.64,-21.28,-96.49,-69.942,-44.467,1.808,-0.5676069495202701,-0.3247911429351413,0.5893583654726036,0.47433087752605696,26.7,13113,100,3.333,70.18148998357364
2025-05-21 22:29:22.397,WT901BLE68(4F145CEDD531),0.371,0.923,0.175,-17.029,18.066,2.38,80.56,-21.38,-94.81,-69.942,-44.467,1.808,-0.5676069495202701,-0.3247911429351413,0.5893583654726036,0.47433087752605696,26.7,13113,100,2.543,70.18148998357364
2025-05-21 22:29:22.479,WT901BLE68(4F145CEDD531),0.367,0.927,0.214,-24.597,14.282,-1.038,77.87,-21.12,-93.22,-69.942,-44.467,1.808,-0.6102074426841659,-0.32005963904590595,0.5452334558424821,0.47741929472605005,26.7,13113,100,2.544,70.16788216618886
2025-05-21 22:29:22.601,WT901BLE68(4F145CEDD531),0.355,0.902,0.27,-21.912,7.019,0.061,75.17,-20.89,-92.32,-69.942,-44.467,1.808,-0.6102074426841659,-0.32005963904590595,0.5452334558424821,0.47741929472605005,26.7,13113,100,2.544,70.16788216618886
2025-05-21 22:29:22.696,WT901BLE68(4F145CEDD531),0.328,0.886,0.308,-26.917,7.202,-1.77,72.44,-20.61,-91.92,-68.708,-41.167,-7.783,-0.6102074426841659,-0.32005963904590595,0.5452334558424821,0.47741929472605005,26.7,13113,100,2.544,70.16788216618886
2025-05-21 22:29:22.818,WT901BLE68(4F145CEDD531),0.323,0.863,0.349,-28.137,15.32,1.648,69.19,-20.31,-91.08,-68.708,-41.167,-7.783,-0.6102074426841659,-0.32005963904590595,0.5452334558424821,0.47741929472605005,26.7,13113,100,2.544,70.16788216618886
2025-05-21 22:29:22.893,WT901BLE68(4F145CEDD531),0.337,0.814,0.424,-17.517,18.616,3.906,66.53,-19.79,-88.89,-68.708,-41.167,-7.783,-0.6552556804486493,-0.28535989355964897,0.47906339739215903,0.5096155273012054,26.7,13113,100,2.545,71.47469300013418
2025-05-21 22:29:22.999,WT901BLE68(4F145CEDD531),0.279,0.87,0.359,-29.724,37.354,-1.099,63.57,-18.45,-86.34,-68.708,-41.167,-7.783,-0.6552556804486493,-0.28535989355964897,0.47906339739215903,0.5096155273012054,26.7,13113,100,2.545,71.47469300013418
2025-05-21 22:29:23.940,WT901BLE68(4F145CEDD531),0.263,0.856,0.42,-25.574,24.78,3.845,59.95,-17.41,-83.35,-64.417,-34.583,-20.992,-0.6552556804486493,-0.28535989355964897,0.47906339739215903,0.5096155273012054,26.7,13113,100,2.545,71.47469300013418
2025-05-21 22:29:23.201,WT901BLE68(4F145CEDD531),0.261,0.829,0.491,-15.137,12.634,-3.54,57.88,-16.23,-81.96,-64.417,-34.583,-20.992,-0.6552556804486493,-0.28535989355964897,0.47906339739215903,0.5096155273012054,26.7,13113,100,2.597,71.47469300013418
2025-05-21 22:29:23.295,WT901BLE68(4F145CEDD531),0.262,0.813,0.537,-9.338,3.052,-0.916,56.86,-15.86,-81.62,-64.417,-34.583,-20.992,-0.702433250884354,-0.27714706476114553,0.39907457219692977,0.5201120248294179,26.7,13113,100,2.597,72.22102037002644
2025-05-21 22:29:23.404,WT901BLE68(4F145CEDD531),0.266,0.792,0.565,-9.094,-0.671,1.343,55.95,-15.68,-81.55,-64.417,-34.583,-20.992,-0.702433250884354,-0.27714706476114553,0.39907457219692977,0.5201120248294179,26.7,13113,100,2.597,72.22102037002644
2025-05-21 22:29:23.499,WT901BLE68(4F145CEDD531),0.284,0.797,0.572,-3.906,-4.517,0.122,55.31,-15.83,-81.93,-61.783,-31.0,-26.583,-0.702433250884354,-0.27714706476114553,0.39907457219692977,0.5201120248294179,26.7,13113,100,2.597,72.22102037002644
2025-05-21 22:29:23.605,WT901BLE68(4F145CEDD531),0.268,0.782,0.578,3.967,-2.319,-2.808,55.33,-15.94,-82.51,-61.783,-31.0,-26.583,-0.702433250884354,-0.27714706476114553,0.39907457219692977,0.5201120248294179,26.7,13113,100,2.598,72.22102037002644
2025-05-21 22:29:23.695,WT901BLE68(4F145CEDD531),0.271,0.791,0.585,10.62,-3.906,-3.235,56.02,-15.79,-83.16,-61.783,-31.0,-26.583,-0.6959341232741896,-0.26811699902256136,0.4004453888422754,0.5323837539338327,26.7,13113,100,2.598,73.18025858651963
2025-05-21 22:29:23.808,WT901BLE68(4F145CEDD531),0.273,0.795,0.555,18.188,-8.667,-3.296,57.53,-15.95,-84.28,-61.783,-31.0,-26.583,-0.6959341232741896,-0.26811699902256136,0.4004453888422754,0.5323837539338327,26.7,13113,100,2.598,73.18025858651963
2025-05-21 22:29:23.902,WT901BLE68(4F145CEDD531),0.27,0.848,0.516,10.925,-3.296,-2.869,59.11,-15.81,-85.32,-62.983,-34.825,-22.65,-0.6959341232741896,-0.26811699902256136,0.4004453888422754,0.5323837539338327,26.7,13113,100,2.598,73.18025858651963
2025-05-21 22:29:24.100,WT901BLE68(4F145CEDD531),0.271,0.835,0.511,4.883,-0.61,0.183,59.79,-15.84,-85.83,-62.983,-34.825,-22.65,-0.6959341232741896,-0.26811699902256136,0.4004453888422754,0.5323837539338327,26.7,13113,100,2.61,73.18025858651963
2025-05-21 22:29:24.100,WT901BLE68(4F145CEDD531),0.278,0.841,0.507,1.465,-3.357,1.282,60.06,-15.94,-86.17,-62.983,-34.825,-22.65,-0.6732947662987111,-0.2795285854112926,0.4266983704963551,0.535225586298414,26.7,13113,100,2.611,74.28843939253673
2025-05-21 22:29:24.214,WT901BLE68(4F145CEDD531),0.279,0.836,0.503,1.16,-2.38,0.61,60.13,-16.07,-86.56,-62.983,-34.825,-22.65,-0.6732947662987111,-0.2795285854112926,0.4266983704963551,0.535225586298414,26.7,13113,100,2.611,74.28843939253673
2025-05-21 22:29:24.293,WT901BLE68(4F145CEDD531),0.269,0.84,0.492,2.808,0.977,-0.061,60.3,-16.08,-86.86,-63.4,-36.1,-21.242,-0.6732947662987111,-0.2795285854112926,0.4266983704963551,0.535225586298414,26.7,13113,100,2.611,74.28843939253673
2025-05-21 22:29:24.415,WT901BLE68(4F145CEDD531),0.272,0.848,0.491,3.479,-0.061,-0.122,60.56,-16.06,-87.0,-63.4,-36.1,-21.242,-0.6732947662987111,-0.2795285854112926,0.4266983704963551,0.535225586298414,26.7,13113,100,2.611,74.28843939253673
2025-05-21 22:29:24.499,WT901BLE68(4F145CEDD531),0.276,0.853,0.485,2.869,0.61,-1.526,60.82,-15.95,-87.21,-63.4,-36.1,-21.242,-0.6664870059869596,-0.28074980071832295,0.4325905097378897,0.5383679700092431,26.7,13113,100,2.611,74.77091848444965
2025-05-21 22:29:24.618,WT901BLE68(4F145CEDD531),0.27,0.849,0.478,2.991,1.343,-1.831,61.06,-15.77,-87.45,-63.4,-36.1,-21.242,-0.6664870059869596,-0.28074980071832295,0.4325905097378897,0.5383679700092431,26.7,13113,100,2.611,74.77091848444965
2025-05-21 22:29:24.700,WT901BLE68(4F145CEDD531),0.27,0.855,0.473,3.906,-1.282,-0.122,61.39,-15.69,-87.66,-63.175,-36.825,-20.133,-0.6664870059869596,-0.28074980071832295,0.4325905097378897,0.5383679700092431,26.7,13113,100,2.611,74.77091848444965
2025-05-21 22:29:24.822,WT901BLE68(4F145CEDD531),0.261,0.86,0.465,7.141,-0.854,-0.977,61.95,-15.69,-87.96,-63.175,-36.825,-20.133,-0.6664870059869596,-0.28074980071832295,0.4325905097378897,0.5383679700092431,26.7,13113,100,2.657,74.77091848444965
2025-05-21 22:29:24.895,WT901BLE68(4F145CEDD531),0.27,0.865,0.447,6.409,-3.479,-1.221,62.58,-15.66,-88.34,-63.175,-36.825,-20.133,-0.6545524109046947,-0.28886871688716914,0.4447288156473052,0.5388249124861965,26.7,13113,100,2.657,75.37774876394124
2025-05-21 22:29:25.230,WT901BLE68(4F145CEDD531),0.281,0.857,0.432,15.686,-4.089,-2.991,63.72,-15.7,-88.95,-63.175,-36.825,-20.133,-0.6545524109046947,-0.28886871688716914,0.4447288156473052,0.5388249124861965,26.7,13113,100,2.657,75.37774876394124
2025-05-21 22:29:25.980,WT901BLE68(4F145CEDD531),0.292,0.89,0.378,22.949,-7.935,-1.526,65.79,-15.82,-89.79,-63.692,-39.95,-16.133,-0.6545524109046947,-0.28886871688716914,0.4447288156473052,0.5388249124861965,26.7,13113,100,2.657,75.37774876394124
2025-05-21 22:29:25.224,WT901BLE68(4F145CEDD531),0.295,0.906,0.341,24.109,-6.958,-2.319,68.46,-16.1,-90.65,-63.692,-39.95,-16.133,-0.6545524109046947,-0.28886871688716914,0.4447288156473052,0.5388249124861965,26.7,13113,100,2.657,75.37774876394124
2025-05-21 22:29:25.296,WT901BLE68(4F145CEDD531),0.295,0.932,0.296,25.452,-5.127,0.0,71.11,-16.27,-91.47,-63.692,-39.95,-16.133,-0.6145451237412538,-0.32500386381356006,0.5034869691579076,0.5130376704300459,26.7,13113,100,2.658,74.79165819827695
2025-05-21 22:29:25.428,WT901BLE68(4F145CEDD531),0.291,0.914,0.268,27.039,-6.47,1.587,73.71,-16.68,-92.23,-63.692,-39.95,-16.133,-0.6145451237412538,-0.32500386381356006,0.5034869691579076,0.5130376704300459,26.7,13113,100,2.658,74.79165819827695
2025-05-21 22:29:25.495,WT901BLE68(4F145CEDD531),0.306,0.953,0.221,30.64,-7.08,-2.136,76.71,-16.85,-93.11,-65.375,-46.217,-5.617,-0.6145451237412538,-0.32500386381356006,0.5034869691579076,0.5130376704300459,26.7,13113,100,2.658,74.79165819827695
2025-05-21 22:29:25.654,WT901BLE68(4F145CEDD531),0.312,0.951,0.176,30.457,-6.592,-0.916,79.73,-16.81,-94.08,-65.375,-46.217,-5.617,-0.6145451237412538,-0.32500386381356006,0.5034869691579076,0.5130376704300459,26.7,13113,100,2.703,74.79165819827695
2025-05-21 22:29:25.699,WT901BLE68(4F145CEDD531),0.305,0.972,0.114,20.081,-4.639,1.465,82.15,-17.06,-94.99,-65.375,-46.217,-5.617,-0.5735192271124794,-0.358938291853757,0.5583184524658251,0.48012446762227995,26.7,13113,100,2.703,73.6629324782684
2025-05-21 22:29:25.811,WT901BLE68(4F145CEDD531),0.296,0.967,0.084,5.737,4.456,1.465,83.18,-17.28,-94.96,-65.375,-46.217,-5.617,-0.5735192271124794,-0.358938291853757,0.5583184524658251,0.48012446762227995,26.7,13113,100,2.703,73.6629324782684
2025-05-21 22:29:25.901,WT901BLE68(4F145CEDD531),0.285,0.949,0.088,3.418,5.432,-1.648,83.4,-17.13,-94.47,-65.833,-48.25,0.067,-0.5735192271124794,-0.358938291853757,0.5583184524658251,0.48012446762227995,26.7,13113,100,2.703,73.6629324782684
2025-05-21 22:29:26.120,WT901BLE68(4F145CEDD531),0.286,0.955,0.082,3.906,5.31,-2.502,83.72,-16.88,-94.0,-65.833,-48.25,0.067,-0.5735192271124794,-0.358938291853757,0.5583184524658251,0.48012446762227995,26.7,13113,100,2.703,73.6629324782684
2025-05-21 22:29:26.103,WT901BLE68(4F145CEDD531),0.276,0.966,0.086,4.028,6.042,-0.916,83.97,-16.73,-93.49,-65.833,-48.25,0.067,-0.575231523292377,-0.37710066551302074,0.5554204376240495,0.46734561103093464,26.7,13113,100,2.703,73.81341042460862
2025-05-21 22:29:26.216,WT901BLE68(4F145CEDD531),0.281,0.962,0.086,4.028,5.798,-1.16,84.21,-16.57,-92.94,-65.833,-48.25,0.067,-0.575231523292377,-0.37710066551302074,0.5554204376240495,0.46734561103093464,26.7,13113,100,2.703,73.81341042460862
2025-05-21 22:29:26.306,WT901BLE68(4F145CEDD531),0.276,0.96,0.082,3.052,3.418,-0.854,84.51,-16.39,-92.66,-64.558,-49.425,-0.092,-0.575231523292377,-0.37710066551302074,0.5554204376240495,0.46734561103093464,26.7,13113,100,2.703,73.81341042460862
2025-05-21 22:29:26.417,WT901BLE68(4F145CEDD531),0.277,0.968,0.081,1.465,2.625,-1.16,84.68,-16.2,-92.5,-64.558,-49.425,-0.092,-0.575231523292377,-0.37710066551302074,0.5554204376240495,0.46734561103093464,26.7,13113,100,2.745,73.81341042460862
2025-05-21 22:29:26.509,WT901BLE68(4F145CEDD531),0.269,0.957,0.077,0.061,2.319,-1.038,84.69,-16.05,-92.38,-64.558,-49.425,-0.092,-0.5744604918221624,-0.3877205798434141,0.5524593240208854,0.4630945806244255,26.7,13113,100,2.746,74.31000581589731
2025-05-21 22:29:26.620,WT901BLE68(4F145CEDD531),0.274,0.965,0.076,-0.122,1.953,-0.244,84.7,-15.97,-92.33,-64.558,-49.425,-0.092,-0.5744604918221624,-0.3877205798434141,0.5524593240208854,0.4630945806244255,26.7,13113,100,2.746,74.31000581589731
2025-05-21 22:29:26.712,WT901BLE68(4F145CEDD531),0.275,0.964,0.08,0.793,0.244,0.0,84.72,-15.95,-92.33,-64.017,-49.758,-0.967,-0.5744604918221624,-0.3877205798434141,0.5524593240208854,0.4630945806244255,26.7,13113,100,2.746,74.31000581589731
2025-05-21 22:29:26.824,WT901BLE68(4F145CEDD531),0.278,0.959,0.079,1.953,-1.648,2.258,84.88,-16.06,-92.47,-64.017,-49.758,-0.967,-0.5744604918221624,-0.3877205798434141,0.5524593240208854,0.4630945806244255,26.7,13113,100,2.746,74.31000581589731
2025-05-21 22:29:26.913,WT901BLE68(4F145CEDD531),0.279,0.96,0.074,-0.366,0.183,0.122,85.01,-16.14,-92.63,-64.017,-49.758,-0.967,-0.5725202437192112,-0.3868671937540869,0.5554590444496301,0.4626225187640964,26.7,13113,100,2.746,74.17927042413224
2025-05-21 22:29:27.260,WT901BLE68(4F145CEDD531),0.28,0.963,0.075,-1.16,0.0,-0.916,84.98,-16.11,-92.76,-64.017,-49.758,-0.967,-0.5725202437192112,-0.3868671937540869,0.5554590444496301,0.4626225187640964,26.7,13113,100,2.746,74.17927042413224
2025-05-21 22:29:27.115,WT901BLE68(4F145CEDD531),0.277,0.965,0.075,-0.977,-0.366,-0.488,84.9,-16.09,-92.96,-64.167,-49.375,-0.033,-0.5725202437192112,-0.3868671937540869,0.5554590444496301,0.4626225187640964,26.7,13113,100,2.746,74.17927042413224
2025-05-21 22:29:27.229,WT901BLE68(4F145CEDD531),0.28,0.961,0.079,-1.404,0.122,0.0,84.8,-16.09,-93.09,-64.167,-49.375,-0.033,-0.5725202437192112,-0.3868671937540869,0.5554590444496301,0.4626225187640964,26.7,13113,100,2.794,74.17927042413224
2025-05-21 22:29:27.318,WT901BLE68(4F145CEDD531),0.275,0.959,0.079,-1.709,-0.366,-0.427,84.68,-16.07,-93.19,-64.167,-49.375,-0.033,-0.5713618481600025,-0.3827780357474636,0.5552206659341001,0.4677142567168485,26.7,13113,100,2.794,74.36853613795445
2025-05-21 22:29:27.431,WT901BLE68(4F145CEDD531),0.268,0.961,0.081,-2.502,0.671,-0.244,84.52,-16.03,-93.22,-64.167,-49.375,-0.033,-0.5713618481600025,-0.3827780357474636,0.5552206659341001,0.4677142567168485,26.7,13113,100,2.794,74.36853613795445
2025-05-21 22:29:27.522,WT901BLE68(4F145CEDD531),0.277,0.963,0.087,-4.944,0.854,0.0,84.12,-16.03,-93.2,-63.65,-48.883,-0.675,-0.5713618481600025,-0.3827780357474636,0.5552206659341001,0.4677142567168485,26.7,13113,100,2.794,74.36853613795445
2025-05-21 22:29:27.634,WT901BLE68(4F145CEDD531),0.274,0.959,0.094,-5.31,1.404,0.305,83.65,-16.02,-93.15,-63.65,-48.883,-0.675,-0.5713618481600025,-0.3827780357474636,0.5552206659341001,0.4677142567168485,26.7,13113,100,2.794,74.36853613795445
2025-05-21 22:29:27.724,WT901BLE68(4F145CEDD531),0.269,0.971,0.104,-13.733,3.845,-0.366,82.78,-15.95,-92.92,-63.65,-48.883,-0.675,-0.5827418500306327,-0.371366669968037,0.5402888012339958,0.48019448551691885,26.7,13113,100,2.794,74.75184748590073
2025-05-21 22:29:27.837,WT901BLE68(4F145CEDD531),0.283,0.978,0.164,-27.771,5.31,0.488,80.63,-15.8,-92.46,-63.65,-48.883,-0.675,-0.5827418500306327,-0.371366669968037,0.5402888012339958,0.48019448551691885,26.7,13113,100,2.795,74.75184748590073
2025-05-21 22:29:27.927,WT901BLE68(4F145CEDD531),0.264,0.961,0.225,-37.17,10.62,1.892,77.21,-15.77,-91.54,-63.533,-45.675,-9.425,-0.5827418500306327,-0.371366669968037,0.5402888012339958,0.48019448551691885,26.7,13113,100,2.795,74.75184748590073
2025-05-21 22:29:28.390,WT901BLE68(4F145CEDD531),0.252,0.906,0.301,-37.109,6.836,-3.723,73.42,-15.53,-90.54,-63.533,-45.675,-9.425,-0.5827418500306327,-0.371366669968037,0.5402888012339958,0.48019448551691885,26.7,13113,100,2.813,74.75184748590073
2025-05-21 22:29:28.128,WT901BLE68(4F145CEDD531),0.302,0.887,0.337,-28.992,-5.188,-8.545,70.63,-14.84,-90.78,-63.533,-45.675,-9.425,-0.6237004695254056,-0.32155086419924905,0.47528083914624797,0.5307644392637311,26.7,13113,100,2.814,76.71539138636618
2025-05-21 22:29:28.241,WT901BLE68(4F145CEDD531),0.226,0.939,0.329,-21.973,0.0,2.136,68.57,-14.6,-90.86,-63.533,-45.675,-9.425,-0.6237004695254056,-0.32155086419924905,0.47528083914624797,0.5307644392637311,26.7,13113,100,2.814,76.71539138636618
2025-05-21 22:29:28.310,WT901BLE68(4F145CEDD531),0.284,0.906,0.385,-15.076,2.991,1.404,66.86,-14.55,-90.2,-61.767,-40.133,-17.533,-0.6237004695254056,-0.32155086419924905,0.47528083914624797,0.5307644392637311,26.7,13113,100,2.814,76.71539138636618
2025-05-21 22:29:28.444,WT901BLE68(4F145CEDD531),0.26,0.909,0.401,-19.958,0.793,4.211,64.97,-14.69,-89.79,-61.767,-40.133,-17.533,-0.6237004695254056,-0.32155086419924905,0.47528083914624797,0.5307644392637311,26.7,13113,100,2.814,76.71539138636618
2025-05-21 22:29:28.511,WT901BLE68(4F145CEDD531),0.264,0.86,0.418,-17.822,-0.732,2.258,63.19,-14.99,-89.38,-61.767,-40.133,-17.533,-0.6506421465149059,-0.28684858113260137,0.44298869538924496,0.5460253697750899,26.7,13113,100,2.814,76.1637178232231
2025-05-21 22:29:28.646,WT901BLE68(4F145CEDD531),0.275,0.852,0.469,1.831,-7.202,6.958,62.68,-15.49,-89.38,-61.767,-40.133,-17.533,-0.6506421465149059,-0.28684858113260137,0.44298869538924496,0.5460253697750899,26.7,13113,100,2.814,76.1637178232231
2025-05-21 22:29:28.714,WT901BLE68(4F145CEDD531),0.259,0.855,0.502,-2.38,0.244,1.77,62.73,-15.99,-89.53,-62.725,-36.642,-20.333,-0.6506421465149059,-0.28684858113260137,0.44298869538924496,0.5460253697750899,26.7,13113,100,2.814,76.1637178232231
2025-05-21 22:29:28.850,WT901BLE68(4F145CEDD531),0.286,0.828,0.524,-6.165,-0.183,1.953,62.02,-16.09,-89.41,-62.725,-36.642,-20.333,-0.6506421465149059,-0.28684858113260137,0.44298869538924496,0.5460253697750899,26.7,13113,100,2.858,76.1637178232231
2025-05-21 22:29:28.916,WT901BLE68(4F145CEDD531),0.271,0.839,0.5,-3.052,0.732,-0.061,61.37,-16.17,-89.48,-62.725,-36.642,-20.333,-0.6557995997526065,-0.27210643085379815,0.43972655241433,0.5500232125593754,26.7,13113,100,2.859,75.70791712511318
2025-05-21 22:29:29.520,WT901BLE68(4F145CEDD531),0.278,0.84,0.495,-2.014,-0.427,-1.953,60.92,-16.06,-89.56,-62.725,-36.642,-20.333,-0.6557995997526065,-0.27210643085379815,0.43972655241433,0.5500232125593754,26.7,13113,100,2.859,75.70791712511318
2025-05-21 22:29:29.117,WT901BLE68(4F145CEDD531),0.278,0.859,0.482,-2.38,-2.258,-1.526,60.63,-15.94,-89.81,-62.342,-35.567,-21.5,-0.6557995997526065,-0.27210643085379815,0.43972655241433,0.5500232125593754,26.7,13113,100,2.859,75.70791712511318
2025-05-21 22:29:29.253,WT901BLE68(4F145CEDD531),0.275,0.849,0.479,-0.916,-2.563,-0.671,60.49,-15.89,-90.04,-62.342,-35.567,-21.5,-0.6557995997526065,-0.27210643085379815,0.43972655241433,0.5500232125593754,26.7,13113,100,2.859,75.70791712511318
2025-05-21 22:29:29.320,WT901BLE68(4F145CEDD531),0.28,0.846,0.49,0.244,-2.319,-0.183,60.46,-15.92,-90.1,-62.342,-35.567,-21.5,-0.6534552957583699,-0.2671685194010629,0.4381703727882526,0.5564385708207052,26.7,13113,100,2.86,76.2318134956747
2025-05-21 22:29:29.457,WT901BLE68(4F145CEDD531),0.277,0.844,0.489,0.122,-2.625,0.488,60.53,-16.02,-90.25,-62.342,-35.567,-21.5,-0.6534552957583699,-0.2671685194010629,0.4381703727882526,0.5564385708207052,26.7,13113,100,2.86,76.2318134956747
2025-05-21 22:29:29.526,WT901BLE68(4F145CEDD531),0.285,0.845,0.488,0.549,-1.221,0.977,60.54,-16.19,-90.3,-63.217,-35.725,-20.992,-0.6534552957583699,-0.2671685194010629,0.4381703727882526,0.5564385708207052,26.7,13113,100,2.86,76.2318134956747
2025-05-21 22:29:29.659,WT901BLE68(4F145CEDD531),0.274,0.85,0.479,1.648,0.061,0.549,60.62,-16.26,-90.3,-63.217,-35.725,-20.992,-0.6534552957583699,-0.2671685194010629,0.4381703727882526,0.5564385708207052,26.7,13113,100,2.901,76.2318134956747
2025-05-21 22:29:29.726,WT901BLE68(4F145CEDD531),0.276,0.849,0.482,1.038,0.977,0.488,60.74,-16.22,-90.15,-63.217,-35.725,-20.992,-0.6537900996475776,-0.2675064072730104,0.4407570334496014,0.5538339689251678,26.7,13113,100,2.902,75.91172608416328
2025-05-21 22:29:29.862,WT901BLE68(4F145CEDD531),0.285,0.849,0.479,0.183,-2.075,0.549,60.81,-16.29,-90.15,-63.217,-35.725,-20.992,-0.6537900996475776,-0.2675064072730104,0.4407570334496014,0.5538339689251678,26.7,13113,100,2.902,75.91172608416328
2025-05-21 22:29:29.930,WT901BLE68(4F145CEDD531),0.286,0.853,0.471,0.916,-1.709,1.038,60.92,-16.48,-90.25,-63.6,-35.808,-20.967,-0.6537900996475776,-0.2675064072730104,0.4407570334496014,0.5538339689251678,26.7,13113,100,2.902,75.91172608416328
